generation,pop_size,n_species,fitness_avg,fitness_std,fitness_best,n_extinctions,time_elapsed,run
15,20,1,10.334326115193448,2.026403723977938,17.34223301184997,0,122.42250108718872,run-11
16,20,1,18.085615688758075,11.124546851723736,44.77055627554919,0,228.14769220352173,run-11
17,20,1,10.631693104551108,3.67340272013094,17.38740210680999,0,135.92275476455688,run-11
18,20,1,7.009488008238423,4.070647595827898,18.741585926242536,0,113.1469316482544,run-11
19,20,1,22.061769001616877,10.908733064350807,60.01214656198415,0,270.83071660995483,run-11
0,20,1,8.291533144319985,10.062030325301278,47.79628206867477,0,123.21921157836914,run-18
1,20,1,15.236053418743063,7.683302880294686,30.81423108025212,0,205.33374881744385,run-18
2,20,1,15.984087215752826,10.186047055391828,39.6607748590397,0,204.0232493877411,run-18
3,20,1,32.16279566696439,12.950149347821412,60.01640832510067,0,386.995913028717,run-18
4,20,1,23.510329798191663,10.161365106700378,55.35972688062277,0,285.4832818508148,run-18
5,20,1,25.46750500341043,9.936903717982217,48.72927027001764,0,311.90539813041687,run-18
6,20,1,7.204166635744722,5.6991367507694966,23.80430729527731,0,107.32618021965028,run-18
7,20,1,13.7599569838389,11.806655536457985,46.46520104050413,0,184.8169162273407,run-18
8,20,1,27.031486059047246,8.508397765190184,49.76468323552155,0,316.74998927116394,run-18
9,20,1,25.074865789239205,11.898719782721834,48.58963453540392,0,302.6864011287689,run-18
10,20,1,21.354910562460905,10.554263481086943,46.75532695699454,0,265.7347548007965,run-18
11,20,1,28.00530556101915,12.64609622704326,52.25579037785172,0,335.9835960865021,run-18
12,20,1,30.68204100800001,13.11849406230581,60.02778432322404,0,341.0276885032654,run-18
13,20,1,24.33068975678992,11.611441747717524,47.31530078738627,0,288.0962414741516,run-18
14,20,1,14.032764967311092,15.199451707812106,60.00769615878856,0,177.45699214935303,run-18
15,20,1,13.700843740871928,9.50922394580875,33.29572208985054,0,186.97623229026797,run-18
16,20,1,26.523267295001915,9.416248461699093,50.44502836435509,0,318.8173768520355,run-18
17,20,1,26.654495807411077,8.50443564503572,46.302706660558925,0,318.7725992202759,run-18
18,20,1,23.7423251968681,8.125713944343389,38.84175871407868,0,295.46233010292053,run-18
19,20,1,27.79409204057,14.278253855329684,60.00832522535181,0,337.39748907089233,run-18
0,20,1,16.048541489077184,6.980089039295275,31.74387207416501,0,201.13893795013428,run-5
1,20,1,21.46251044617957,11.99085362658117,43.62984466829396,0,272.5378227233887,run-5
2,20,1,17.170789026775793,10.51123693138554,40.21721447168888,0,219.52857518196103,run-5
3,20,1,30.00065959269132,15.629123848714055,60.01366055756943,0,335.9931526184082,run-5
4,20,1,28.145414692162177,10.673713666602774,49.507233898812544,0,343.9372990131378,run-5
5,20,1,25.79380849675353,9.962425211730933,46.81391522123849,0,305.62128043174744,run-5
6,20,1,25.299481001816883,15.994227382225477,60.01156403893182,0,302.6157913208008,run-5
7,20,1,10.506822608597757,12.36719391578525,46.63173641741921,0,144.67707514762878,run-5
8,20,1,20.93000726081533,7.190401864643275,29.39057353437037,0,269.4084298610687,run-5
9,20,1,27.871844605739845,10.098276755059112,51.81901096692047,0,337.8053390979767,run-5
10,20,1,11.40997059050441,14.84106135639685,60.0137852931598,0,152.36677765846252,run-5
11,20,1,27.55264738735644,15.176991138461611,60.00777216113381,0,335.9005508422852,run-5
12,20,1,18.940118280543786,10.611552219299735,50.88642404388623,0,230.685870885849,run-5
13,20,1,30.29954625076288,6.709854475446308,40.260251270947066,0,358.58189940452576,run-5
14,20,1,32.51572437008847,11.349154166217527,60.01425486690916,0,379.053939819336,run-5
15,20,1,23.352915071012607,13.322690026383633,53.25916623088634,0,287.6944212913513,run-5
16,20,1,28.18033071983019,11.33182078051377,53.09952977439403,0,335.9620912075043,run-5
17,20,1,26.48001698403566,9.2803489399135,60.003708885832815,0,317.4587173461914,run-5
18,20,1,38.647286402007246,13.201889734913932,60.02970659479799,0,435.59587359428406,run-5
19,20,1,18.261667472144133,10.713101107807551,47.47588302936338,0,225.549369096756,run-5
0,20,1,9.737129032128768,9.758337390115033,36.97660070120449,0,125.74339532852171,run-12
1,20,1,17.36226290290137,13.980330643491676,42.077926071052495,0,227.62111496925357,run-12
2,20,1,17.208259488435353,12.158274087219068,42.17405177306449,0,218.40116477012637,run-12
3,20,1,31.718846326580223,11.112839344756102,60.017531450433694,0,353.6354947090149,run-12
4,20,1,31.08255448546984,12.484791793001904,60.022602207855975,0,363.5109579563141,run-12
5,20,1,10.72797167692386,7.348233765214242,36.16124515240399,0,154.65370178222656,run-12
6,20,1,24.830089765608967,4.6245352407366935,34.216311972593694,0,302.2929136753082,run-12
7,20,1,14.326001698679235,7.299824226798828,32.177813754658004,0,190.66764307022092,run-12
8,20,1,22.46414467341523,8.195800042886281,42.36038460391067,0,283.52314496040344,run-12
9,20,1,29.361326049846507,9.03646297310286,50.2084201245789,0,346.9579124450684,run-12
10,20,1,20.04311064795748,9.928958665403702,38.67476975272935,0,252.41025829315183,run-12
11,20,1,22.030564752690747,13.162307347775272,56.02878569122762,0,268.9548819065094,run-12
12,20,1,25.283526084388512,6.823572353312173,38.95595760315248,0,313.44795179367065,run-12
13,20,1,25.981587251242267,12.073519987233524,60.02089928656769,0,312.2798249721527,run-12
14,20,1,27.53838865002506,11.370743123947488,60.006453052115646,0,327.1229257583618,run-12
15,20,1,20.714959511152934,12.37643548113151,50.53229868343091,0,255.6324646472931,run-12
16,20,1,23.276577487050915,9.631514345796976,42.71692562884885,0,288.5136878490448,run-12
17,20,1,18.529241991864083,15.293973022981469,60.00050048933368,0,221.29563784599304,run-12
18,20,1,25.969897844613516,9.694932209073478,45.40903308549417,0,315.1049644947052,run-12
19,20,1,24.32465837532808,10.493165929796236,43.69443019499508,0,296.7603168487549,run-12
0,20,1,10.231894836784658,8.940304527300798,39.45707435338361,0,145.37883734703064,run-9
1,20,1,16.56515403179467,9.377134523559144,45.21802086030545,0,210.4899022579193,run-9
2,20,1,16.90852528415247,10.762841282601611,44.60496932096962,0,212.58053159713745,run-9
3,20,1,18.32226249919472,7.042243836613142,31.57150523186089,0,237.22784543037412,run-9
4,20,1,12.390134894517931,5.060890769334394,32.67233913402805,0,158.60195088386536,run-9
5,20,1,25.32348271922756,9.431263251109844,50.763485072255,0,302.8771312236786,run-9
6,20,1,23.08828177553626,13.280127646712724,53.35393701931009,0,281.4479413032532,run-9
7,20,1,27.21182170852148,4.820447875199052,37.74721556204017,0,330.04279470443726,run-9
8,20,1,25.821906660066627,5.855439979086111,40.218862368893866,0,302.08339858055115,run-9
9,20,1,19.75762761875598,7.018063755727861,38.732976782486006,0,255.1277961730957,run-9
10,20,1,28.32380809710502,12.223841498035554,55.35494166935767,0,325.1181626319885,run-9
11,20,1,13.126092943075909,8.682192549999737,34.03082156119331,0,173.30481004714966,run-9
12,20,1,25.140052046140745,14.424006323891009,53.26829691151486,0,307.4336357116699,run-9
13,20,1,7.12078792410515,1.3497191450639705,11.134579517919803,0,95.37611317634584,run-9
14,20,1,10.622759920827324,5.888215418119126,28.335305995896505,0,124.92406153678894,run-9
15,20,1,28.445292098578665,9.219845024398476,45.25941340019787,0,335.3995773792267,run-9
16,20,1,12.00687654544156,4.378357049301275,20.378673137404867,0,164.9388964176178,run-9
17,20,1,28.573543555657107,11.734576007606467,60.02488060998735,0,331.351224899292,run-9
18,20,1,32.10525666424122,9.16577881184138,54.82392159075698,0,371.1196916103363,run-9
19,20,1,18.05170949627025,12.81422522014654,50.05483344585966,0,232.1201865673065,run-9
