generation,pop_size,n_species,fitness_avg,fitness_std,fitness_best,n_extinctions,time_elapsed,run
14,20,1,15.523375076323155,2.573162041578964,17.84453733427031,0,232.44559121131897,run-11
15,20,1,14.21094425632658,10.060490196402586,55.04096959154752,0,194.44943737983704,run-11
16,20,1,8.130981429781425,6.944581790981578,26.41582605494984,0,130.71900510787964,run-11
17,20,1,11.114225730178036,5.012077909752244,21.775948444419463,0,154.54104781150818,run-11
18,20,1,13.131685604301358,8.271976249944045,25.58373657147953,0,184.25246667861936,run-11
19,20,1,16.58305135990367,4.992166990760694,23.908085721376118,0,230.10666823387143,run-11
0,20,1,8.374675064471955,2.740278654217512,14.187343114428726,0,129.4921910762787,run-18
1,20,1,9.003979125247687,6.234223076158975,23.783764269674226,0,136.44358587265015,run-18
2,20,1,11.97552979259065,6.262140390307404,23.884202023920523,0,166.8064866065979,run-18
3,20,1,16.845791192718394,5.464673232146999,30.079534033359213,0,222.18592262268064,run-18
4,20,1,9.785673521212477,6.647557384271563,25.228741244441256,0,137.663423538208,run-18
5,20,1,22.99407948408092,13.45050130521534,55.300592448652445,0,288.3621480464936,run-18
6,20,1,5.444852944458616,0.4717530863548279,5.77046351434782,0,92.87515878677368,run-18
7,20,1,9.951355983765996,1.680846648184504,12.142221791508009,0,146.8708198070526,run-18
8,20,1,17.876771918545785,13.179865872481155,41.18608722638944,0,237.3219168186188,run-18
9,20,1,2.32949548032764,0.0703483840888402,2.620112623632508,0,54.04971742630005,run-18
10,20,1,16.448190324350072,9.007840216396602,34.44024187100388,0,218.08051443099976,run-18
11,20,1,20.236101924831036,6.785064888445125,41.79207825497692,0,255.7430579662323,run-18
12,20,1,16.51630327821959,8.713834613858639,33.8793195449706,0,212.95080471038816,run-18
13,20,1,15.96270955719764,7.96695820533372,29.74549668827103,0,233.939617395401,run-18
14,20,1,8.011566427644329,6.29739731138817,21.081323140924475,0,116.16977715492249,run-18
15,20,1,4.131389078110949,0.2632949774333649,4.908682661357302,0,70.458087682724,run-18
16,20,1,20.561096529566832,8.135265110230995,41.05535485028252,0,265.1571729183197,run-18
17,20,1,18.40792889035527,10.226786370682126,54.49197963365157,0,233.3746559619904,run-18
18,20,1,10.451281665550711,7.136281568149459,21.90459004780245,0,153.03690719604492,run-18
19,20,1,19.171684308084632,8.860573947589502,36.45132998694311,0,275.1579463481903,run-18
0,20,1,18.199261463100232,8.835356980755567,45.75132958732861,0,238.1119649410248,run-5
1,20,1,15.31954801110804,9.60375244156574,30.411311109853997,0,210.20119524002075,run-5
2,20,1,9.526070686737938,2.2554428668387296,17.232513498191295,0,141.68422389030457,run-5
3,20,1,10.939596831649848,8.798923738210252,34.50857281750662,0,161.61143946647644,run-5
4,20,1,10.38410318804969,7.0128829462291336,29.54993922986092,0,160.51135277748108,run-5
5,20,1,20.461532869812185,7.765495956981959,44.60702404354999,0,287.1176588535309,run-5
6,20,1,12.736767664617943,7.59839442370726,32.35891494303407,0,178.6727797985077,run-5
7,20,1,6.13212697787601,4.670832371794779,25.46138069396746,0,98.39553618431091,run-5
8,20,1,14.290013178837125,5.514077310008757,24.93250769626425,0,208.5409803390503,run-5
9,20,1,20.870643771177185,6.074774989193691,29.903029428252324,0,279.1379909515381,run-5
10,20,1,8.100649854922136,6.704312690601604,28.862740195797876,0,123.77761030197144,run-5
11,20,1,23.98462760031505,9.7742784148317,39.10730563081499,0,311.8103101253509,run-5
12,20,1,11.08898511808095,6.763958007538417,27.31448840837748,0,155.76792931556702,run-5
13,20,1,15.585096030839816,6.301102587438789,29.14167555455593,0,213.9771902561188,run-5
14,20,1,6.933911449254291,3.856573987293496,19.868426658260187,0,95.03255867958067,run-5
15,20,1,10.145819883740842,8.55394950001586,42.00537155538582,0,137.18178343772888,run-5
16,20,1,18.14879950571398,12.727435026364503,50.2629855202046,0,236.8814058303833,run-5
17,20,1,7.314830780747087,5.770290760647013,23.75863664572398,0,118.2470452785492,run-5
18,20,1,21.98274082525856,16.7990168835767,57.85849795536584,0,279.5257909297943,run-5
19,20,1,17.811230622608306,10.20905465251883,60.02883684365468,0,235.151025056839,run-5
0,20,1,6.789605716075047,4.664335422853204,21.36538521058299,0,93.19367599487305,run-12
1,20,1,15.3380765575691,8.689429844947817,33.55880773593599,0,228.820897102356,run-12
2,20,1,12.502373676099024,8.863436987914024,34.150792319544216,0,179.7659637928009,run-12
3,20,1,11.76271043658232,3.855992921305904,20.720116304172333,0,154.24789953231812,run-12
4,20,1,18.76797167106592,4.366844543227753,24.55396329136537,0,249.21641492843628,run-12
5,20,1,4.107692878529884,0.3668170777755067,4.84956137023849,0,70.71562504768372,run-12
6,20,1,14.09512604706604,9.24662312129589,28.92314706399263,0,196.90920662879944,run-12
7,20,1,10.58177565597767,4.038897954575286,19.27558614712169,0,152.69871926307678,run-12
8,20,1,4.92546343609814,2.3544300310082296,13.15280625109015,0,76.31228041648865,run-12
9,20,1,15.716498183185184,3.0330506853079435,21.93196781140536,0,192.96805906295776,run-12
10,20,1,18.1700796890678,7.2286436590018415,31.09296037476724,0,250.42556357383728,run-12
11,20,1,13.091877280192588,4.798160301315416,23.866996282537883,0,186.71236181259155,run-12
12,20,1,18.87296884624325,6.252802335031935,28.798137151474965,0,244.31918025016785,run-12
13,20,1,15.143376232869286,9.083165470191895,26.461334037375227,0,204.95945835113525,run-12
14,20,1,21.464417847460776,11.485656098467553,53.42972018683076,0,278.00056743621826,run-12
15,20,1,4.022103285482515,0.0589898526612038,4.150240235368876,0,68.12092971801758,run-12
16,20,1,13.389878454043991,7.458068676863504,33.303573050172865,0,176.99909663200378,run-12
17,20,1,20.028148984860856,8.209912219654601,40.716526501632245,0,261.9066495895386,run-12
18,20,1,18.27031105502326,15.729958019477197,60.03029235876189,0,236.6959013938904,run-12
19,20,1,2.3805325655062664,0.0840489011777566,2.610648846018512,0,55.12527322769165,run-12
0,20,1,11.897735409836448,9.588041386407724,37.69603429946149,0,167.1091549396515,run-9
1,20,1,11.05802558939682,5.754425745791104,31.670579498687765,0,155.59016799926758,run-9
2,20,1,14.119325834409434,8.164777201020817,30.7578670662258,0,214.7689609527588,run-9
3,20,1,19.107877403516248,4.087818158967547,25.052018433442463,0,250.10237312316892,run-9
4,20,1,13.843318236823796,6.739601214898583,24.532916448982625,0,188.67471861839292,run-9
5,20,1,18.795526418258785,7.082318903887249,30.983910160970968,0,248.5565266609192,run-9
6,20,1,17.402892012236343,8.848897800862174,45.062670134308334,0,261.0501432418823,run-9
7,20,1,10.415155188141592,5.797381826296472,26.15218187755069,0,157.0023934841156,run-9
8,20,1,14.68328636997153,8.682560608779365,26.692042058270232,0,199.9924509525299,run-9
9,20,1,17.370803768630537,5.440284015168495,23.95294188133357,0,244.7875518798828,run-9
10,20,1,6.008180541657146,3.183782017747247,15.34195654968252,0,88.14935970306396,run-9
11,20,1,4.06455818867849,0.0999278414166723,4.341317609791255,0,66.43949437141418,run-9
12,20,1,15.272671984298285,6.414445217717546,31.308644101265536,0,208.3060760498047,run-9
13,20,1,9.059181764562748,5.2646939277474845,24.70561845048636,0,141.27373385429382,run-9
14,20,1,4.5376025856512525,0.3296106213911686,5.039840280341417,0,75.14626932144165,run-9
15,20,1,14.164714039462217,8.508127533704933,25.159168960326408,0,187.51382970809937,run-9
16,20,1,14.385281663418995,5.606153932713642,24.850989599144462,0,206.6597020626068,run-9
17,20,1,20.196127722515097,10.415929643610127,38.91076294034984,0,263.58033299446106,run-9
18,20,1,19.936405478271094,8.615491112383383,39.53167757546418,0,255.6920449733734,run-9
19,20,1,4.245761081584169,0.4315704895137039,4.45598216374142,0,71.7185971736908,run-9
