generation,pop_size,n_species,fitness_avg,fitness_std,fitness_best,n_extinctions,time_elapsed,run
15,20,1,24.85464659771157,11.562996638750269,60.05333954007045,0,305.3023498058319,run-11
16,20,1,32.43730396021341,10.92172732374384,60.01522973397838,0,372.7599587440491,run-11
17,20,1,27.10641472236162,10.06100086327574,43.974892074556905,0,330.6841745376587,run-11
18,20,1,21.34357351936205,8.474850467036545,41.15357220651877,0,263.2299427986145,run-11
19,20,1,27.90395285626467,10.578027551818373,47.83732554223534,0,334.0010871887207,run-11
0,20,1,6.406983721114642,3.3770181695630064,10.329061600535727,0,89.07303404808044,run-18
1,20,1,12.152556737530908,7.272944280257207,27.132093805319307,0,175.230446100235,run-18
2,20,1,10.157144682152358,6.726749197638034,23.783797076739017,0,151.68472933769226,run-18
3,20,1,20.691024549600623,9.638498862879288,45.76194495986437,0,261.7594785690308,run-18
4,20,1,12.342151404592446,7.110857240458936,26.304116620369868,0,169.74669575691223,run-18
5,20,1,17.35926842975301,12.028487459549552,50.419081371403934,0,228.37068891525269,run-18
6,20,1,21.46757653350397,10.503286561272647,50.136239615087455,0,273.28270077705383,run-18
7,20,1,7.3650055334364195,4.332934993685541,26.234087669756395,0,111.88846826553343,run-18
8,20,1,28.94113423824171,8.161011610262886,40.657961071021326,0,354.7693386077881,run-18
9,20,1,20.10921191571537,16.473252488544517,52.77217474261204,0,255.92315316200256,run-18
10,20,1,17.95093108418086,9.30444087414442,29.48781995270784,0,230.15410470962524,run-18
11,20,1,18.64401403015712,11.001121879151135,60.011809186795865,0,235.112854719162,run-18
12,20,1,36.14166060473669,11.01247362421064,54.35910620211939,0,410.4443244934082,run-18
13,20,1,8.160154494699537,9.163973950068735,39.08615576534198,0,121.9186990261078,run-18
14,20,1,9.405294289360487,7.7724223768909315,33.568686838489405,0,129.66003322601318,run-18
15,20,1,26.62810557163732,16.456830740220507,60.01589495285822,0,319.7894444465637,run-18
16,20,1,33.598176341881704,9.579208893048431,60.02854532303008,0,378.8934199810028,run-18
17,20,1,32.82998408710235,10.738237966388434,60.0185666399828,0,379.429158449173,run-18
18,20,1,25.00530936963912,9.936871505035516,58.45791434631112,0,307.3513786792755,run-18
19,20,1,31.047946757044976,10.071840131905152,46.37802121190907,0,370.07644271850586,run-18
0,20,1,13.42013830567474,8.396958701982252,39.73729957466598,0,171.9373116493225,run-5
1,20,1,15.421231625759692,13.178249467280224,48.4367989859341,0,213.8168911933899,run-5
2,20,1,20.694206098447296,8.488845814448121,39.6322657006037,0,265.53043484687805,run-5
3,20,1,10.893031952046677,9.67988307942778,40.95891951928293,0,157.56678318977356,run-5
4,20,1,30.496739113587143,7.889055234516717,52.159720140972446,0,360.7649669647217,run-5
5,20,1,25.26377532991148,7.77277291041653,48.79423207217796,0,313.2503035068512,run-5
6,20,1,22.49328691283021,9.114009564527825,38.73674955570444,0,278.74237155914307,run-5
7,20,1,26.69090661997857,11.58940673138877,48.3024061765255,0,322.070494890213,run-5
8,20,1,17.421847805175936,7.1018841402600295,28.916650898328545,0,224.9824974536896,run-5
9,20,1,29.834335196353976,13.359195710540837,56.758379334515766,0,353.46472001075745,run-5
10,20,1,22.617089079825465,7.864319453795106,37.34466540997998,0,286.3632791042328,run-5
11,20,1,28.54894445510062,7.623269213176504,51.455830304312016,0,343.40071392059326,run-5
12,20,1,12.031566369488209,9.83442783405927,34.29010846874104,0,164.16518807411194,run-5
13,20,1,27.13249511914412,10.71606407317994,43.70080374306278,0,329.59996128082275,run-5
14,20,1,27.213205923135572,7.451255280250654,42.03432815214234,0,328.9239122867584,run-5
15,20,1,17.984659142772735,15.98855181826568,60.0060084320234,0,222.65572261810303,run-5
16,20,1,25.34665876864021,14.115814893006393,60.01248327118186,0,306.4026815891266,run-5
17,20,1,17.72566592070787,12.569542054685227,54.91937233784674,0,218.8394787311554,run-5
18,20,1,28.507741781471708,10.130676573568582,51.107728437382896,0,339.88148403167725,run-5
19,20,1,25.268494546499213,10.720660988164362,56.61670718365545,0,307.2287983894348,run-5
0,20,1,7.674376743365746,6.611863393780912,25.81438897256816,0,115.5975432395935,run-12
1,20,1,15.819731130397027,12.638420846057109,46.00701063937566,0,207.71871638298035,run-12
2,20,1,14.564859500815556,9.009347224080098,37.651204387243865,0,194.6304302215576,run-12
3,20,1,17.829454950263898,9.440863359992504,35.59087800465273,0,235.69742250442505,run-12
4,20,1,24.923819322484107,10.061062960640504,44.81209527089565,0,313.1293725967407,run-12
5,20,1,9.648565170625195,7.879524053176238,33.5707391028837,0,136.4764528274536,run-12
6,20,1,30.778175768002534,9.534801151649685,60.01235760262256,0,370.0967712402344,run-12
7,20,1,20.914836965054345,9.081167715060046,43.03352182879208,0,264.7255446910858,run-12
8,20,1,21.84862054725473,12.360260956465838,43.2020527881209,0,272.6644787788391,run-12
9,20,1,28.16541144673152,6.909482500815491,41.9915410294691,0,344.18806195259094,run-12
10,20,1,25.59955824013953,10.230367878806645,51.53752526591968,0,314.81686782836914,run-12
11,20,1,18.648108513625083,7.944433472357733,41.47397249015107,0,239.54528641700745,run-12
12,20,1,26.938543180318263,8.410034133401778,46.104936620899714,0,330.74475836753845,run-12
13,20,1,26.633956011009317,15.881315621366772,60.02627018928815,0,323.89186215400696,run-12
14,20,1,29.409370374615445,10.651417373212904,46.77699306317316,0,355.1141276359558,run-12
15,20,1,14.331216400032986,12.486817776829762,45.63956006887871,0,174.99638891220093,run-12
16,20,1,28.6119595461874,7.72113908207,40.59564788294122,0,352.6033525466919,run-12
17,20,1,13.188044590088372,10.64042738015636,38.90484129866,0,173.8587040901184,run-12
18,20,1,28.221110553160344,9.215531307958477,50.01118816420816,0,333.63600873947144,run-12
19,20,1,30.069283711568414,11.593457682806882,60.05536256168662,0,358.0964620113373,run-12
0,20,1,7.39644253032921,5.205382362218238,22.957493059713958,0,97.77303338050842,run-9
1,20,1,13.237592636799722,8.755293087711552,32.35743042485644,0,177.08124351501465,run-9
2,20,1,18.4160490325678,12.288807926880397,51.76234579601441,0,244.23007535934448,run-9
3,20,1,16.362944486121727,7.1450759832491615,28.93411216525975,0,230.38469219207764,run-9
4,20,1,20.78481335032187,9.740464036742091,48.80475648593061,0,261.8684639930725,run-9
5,20,1,22.52770312454665,9.340583545538031,47.02300982666416,0,278.7182326316833,run-9
6,20,1,28.205713947357022,9.633683611480285,52.75705942906616,0,337.5828881263733,run-9
7,20,1,21.74159073976067,10.92061999502096,43.6046995750321,0,269.99864983558655,run-9
8,20,1,5.13641708469064,1.2931973929196137,10.675504844316158,0,77.07199501991272,run-9
9,20,1,15.96973046191238,8.723286445867874,28.501026384427025,0,209.8360061645508,run-9
10,20,1,23.123432976237197,8.613681404652633,42.60256463736077,0,289.5536093711853,run-9
11,20,1,6.3674815270401695,2.68478601498956,11.82830894566651,0,86.87413501739502,run-9
12,20,1,12.839863038862957,8.654307207101455,33.70340306758018,0,168.50497794151306,run-9
13,20,1,10.00090513516145,7.202887221974724,29.92319507837039,0,143.20326948165894,run-9
14,20,1,4.017757561833336,0.8258152160510531,7.27183305544517,0,68.0501549243927,run-9
15,20,1,11.482999638726724,9.526832902364502,30.220225890585017,0,155.29010128974917,run-9
16,20,1,23.22248357389764,7.148023224855179,39.94554847763247,0,289.38277077674866,run-9
17,20,1,28.994521606833068,13.739846313078605,60.00926150954909,0,338.2640051841736,run-9
18,20,1,26.60567272233861,6.424175851128478,42.197694174518254,0,318.27333331108093,run-9
19,20,1,6.246049808953086,7.9981126640660705,25.405449173581985,0,102.45270586013794,run-9
